subject_id,item_id,counterbalance,type,goal,audience,audience_group,option1.tangram,option1.shared,option1.group,option1.label,option2.tangram,option2.shared,option2.group,option2.label,response.tangram,response.shared,response.group,response.label,understood
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,H,unique,blue,no arms,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,L,shared,red,zigzag,H,unique,red,baby,L,shared,red,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,C,shared,red,falling guy,D,unique,red,priest,D,unique,red,priest,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,A,unique,blue,zombie,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,B,shared,blue,mouse,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,red,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,B,shared,red,mouse,H,unique,red,baby,B,shared,red,mouse,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,social,one,blue,A,unique,red,thriller,A,unique,blue,zombie,A,unique,blue,zombie,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,B,shared,red,mouse,H,unique,red,baby,B,shared,red,mouse,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,social,one,blue,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,red,priest,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,refer,either,,C,shared,blue,falling guy,C,,unseen,no legs,C,shared,blue,falling guy,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,red,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,C,shared,red,falling guy,A,unique,red,thriller,A,unique,red,thriller,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,refer,one,red,L,shared,red,zigzag,L,,unseen,bent knees,L,shared,red,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,B,shared,red,mouse,A,unique,red,thriller,A,unique,red,thriller,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,B,shared,red,mouse,A,unique,red,thriller,A,unique,red,thriller,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,red,C,shared,red,falling guy,H,unique,red,baby,C,shared,red,falling guy,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,A,unique,blue,zombie,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,B,shared,blue,mouse,H,unique,blue,no arms,H,unique,blue,no arms,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,D,unique,blue,long sleeved book,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,one,red,C,shared,red,falling guy,A,unique,red,thriller,A,unique,red,thriller,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,social,one,blue,H,unique,red,baby,H,unique,blue,no arms,H,unique,red,baby,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,social,one,red,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,refer,one,red,C,shared,red,falling guy,C,,unseen,no legs,C,,unseen,no legs,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,L,shared,red,zigzag,D,unique,red,priest,L,shared,red,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,refer,one,blue,L,shared,blue,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,diff,refer,either,,L,shared,red,zigzag,H,unique,red,baby,L,shared,red,zigzag,yes
6c798a76-aaa3-459b-9a99-a29e0a4dc024,0,a,same,refer,one,blue,B,shared,blue,mouse,B,,unseen,princess dance,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,L,shared,blue,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,social,one,red,H,unique,red,baby,H,unique,blue,no arms,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,C,shared,red,falling guy,D,unique,red,priest,C,shared,red,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,B,shared,red,mouse,A,unique,red,thriller,A,unique,red,thriller,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,L,shared,red,zigzag,D,unique,red,priest,L,shared,red,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,B,shared,red,mouse,D,unique,red,priest,B,shared,red,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,one,blue,C,shared,blue,falling guy,C,,unseen,no legs,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,one,red,L,shared,red,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,B,shared,red,mouse,D,unique,red,priest,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,B,shared,blue,mouse,A,unique,blue,zombie,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,L,shared,blue,zigzag,A,unique,blue,zombie,A,unique,blue,zombie,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,one,red,B,shared,red,mouse,B,,unseen,princess dance,B,shared,red,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,one,blue,L,shared,blue,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,social,one,blue,H,unique,red,baby,H,unique,blue,no arms,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,either,,L,shared,blue,zigzag,L,,unseen,bent knees,L,,unseen,bent knees,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,L,shared,red,zigzag,D,unique,red,priest,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,L,shared,blue,zigzag,H,unique,blue,no arms,L,shared,blue,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,C,shared,red,falling guy,A,unique,red,thriller,A,unique,red,thriller,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,C,shared,blue,falling guy,A,unique,blue,zombie,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,L,shared,red,zigzag,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,C,shared,red,falling guy,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,B,shared,red,mouse,H,unique,red,baby,B,shared,red,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,B,shared,red,mouse,A,unique,red,thriller,A,unique,red,thriller,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,L,shared,blue,zigzag,H,unique,blue,no arms,H,unique,blue,no arms,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,C,shared,red,falling guy,A,unique,red,thriller,C,shared,red,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,L,shared,red,zigzag,A,unique,red,thriller,A,unique,red,thriller,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,B,shared,blue,mouse,D,unique,blue,long sleeved book,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,B,shared,blue,mouse,H,unique,blue,no arms,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,social,one,blue,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,B,shared,red,mouse,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,C,shared,red,falling guy,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,C,shared,red,falling guy,D,unique,red,priest,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,C,shared,red,falling guy,D,unique,red,priest,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,one,blue,B,shared,blue,mouse,B,,unseen,princess dance,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,either,,C,shared,blue,falling guy,C,,unseen,no legs,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,social,one,blue,A,unique,red,thriller,A,unique,blue,zombie,A,unique,red,thriller,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,L,shared,blue,zigzag,A,unique,blue,zombie,A,unique,blue,zombie,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,one,red,C,shared,red,falling guy,C,,unseen,no legs,C,shared,red,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,refer,either,,B,shared,blue,mouse,B,,unseen,princess dance,B,shared,blue,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,blue,B,shared,blue,mouse,A,unique,blue,zombie,A,unique,blue,zombie,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,C,shared,blue,falling guy,H,unique,blue,no arms,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,B,shared,red,mouse,A,unique,red,thriller,B,shared,red,mouse,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,L,shared,blue,zigzag,D,unique,blue,long sleeved book,L,shared,blue,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,red,C,shared,red,falling guy,H,unique,red,baby,H,unique,red,baby,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,social,one,red,D,unique,red,priest,D,unique,blue,long sleeved book,D,unique,red,priest,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,social,one,blue,C,shared,blue,falling guy,D,unique,blue,long sleeved book,C,shared,blue,falling guy,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,one,red,L,shared,red,zigzag,A,unique,red,thriller,L,shared,red,zigzag,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,diff,refer,either,,B,shared,blue,mouse,H,unique,blue,no arms,H,unique,blue,no arms,yes
4b4c4291-34dd-4cb0-a045-fa3fcbe69f4d,0,a,same,social,one,red,A,unique,red,thriller,A,unique,blue,zombie,A,unique,red,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,one,red,H,shared,red,baby,H,,unseen,no arms,H,shared,red,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,H,shared,red,baby,B,unique,red,mouse,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,D,shared,red,priest,L,unique,red,zigzag,D,shared,red,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,H,shared,blue,baby,C,unique,blue,no legs,C,unique,blue,no legs,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,D,shared,blue,priest,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,red,A,shared,red,thriller,B,unique,red,mouse,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,social,one,blue,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,blue,no legs,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,either,,H,shared,blue,baby,H,,unseen,no arms,H,shared,blue,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,D,shared,blue,priest,B,unique,blue,princess dance,D,shared,blue,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,red,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,H,shared,red,baby,L,unique,red,zigzag,H,shared,red,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,A,shared,red,thriller,L,unique,red,zigzag,A,shared,red,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,H,shared,blue,baby,B,unique,blue,princess dance,H,shared,blue,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,H,shared,red,baby,B,unique,red,mouse,H,shared,red,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,D,shared,blue,priest,C,unique,blue,no legs,D,shared,blue,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,one,blue,D,shared,blue,priest,D,,unseen,long sleeved book,D,,unseen,long sleeved book,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,D,shared,blue,priest,C,unique,blue,no legs,C,unique,blue,no legs,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,one,red,A,shared,red,thriller,A,,unseen,zombie,A,,unseen,zombie,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,one,red,D,shared,red,priest,D,,unseen,long sleeved book,D,shared,red,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,A,shared,blue,thriller,C,unique,blue,no legs,A,shared,blue,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,H,shared,red,baby,L,unique,red,zigzag,L,unique,red,zigzag,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,D,shared,red,priest,B,unique,red,mouse,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,H,shared,blue,baby,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,H,shared,blue,baby,C,unique,blue,no legs,C,unique,blue,no legs,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,red,H,shared,red,baby,B,unique,red,mouse,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,A,shared,blue,thriller,C,unique,blue,no legs,C,unique,blue,no legs,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,social,one,red,C,unique,red,falling guy,C,unique,blue,no legs,C,unique,red,falling guy,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,H,shared,blue,baby,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,A,shared,red,thriller,B,unique,red,mouse,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,H,shared,red,baby,C,unique,red,falling guy,H,shared,red,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,A,shared,red,thriller,C,unique,red,falling guy,A,shared,red,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,social,one,blue,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,one,blue,H,shared,blue,baby,H,,unseen,no arms,H,,unseen,no arms,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,A,shared,red,thriller,B,unique,red,mouse,A,shared,red,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,red,A,shared,red,thriller,L,unique,red,zigzag,L,unique,red,zigzag,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,red,D,shared,red,priest,B,unique,red,mouse,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,social,one,red,B,unique,red,mouse,B,unique,blue,princess dance,B,unique,red,mouse,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,social,one,blue,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,H,shared,blue,baby,C,unique,blue,no legs,H,shared,blue,baby,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,A,shared,red,thriller,C,unique,red,falling guy,C,unique,red,falling guy,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,A,shared,blue,thriller,L,unique,blue,bent knees,L,unique,blue,bent knees,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,social,one,red,L,unique,red,zigzag,L,unique,blue,bent knees,L,unique,red,zigzag,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,either,,A,shared,blue,thriller,A,,unseen,zombie,A,shared,blue,thriller,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,D,shared,red,priest,L,unique,red,zigzag,L,unique,red,zigzag,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,one,blue,A,shared,blue,thriller,B,unique,blue,princess dance,B,unique,blue,princess dance,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,either,,D,shared,blue,priest,D,,unseen,long sleeved book,D,shared,blue,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,D,shared,red,priest,C,unique,red,falling guy,C,unique,red,falling guy,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,same,refer,one,blue,A,shared,blue,thriller,A,,unseen,zombie,A,,unseen,zombie,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,social,one,red,H,shared,red,baby,C,unique,red,falling guy,C,unique,red,falling guy,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,D,shared,blue,priest,L,unique,blue,bent knees,D,shared,blue,priest,yes
f711290e-4797-485a-ad01-f313c4a525b1,0,b,diff,refer,either,,D,shared,red,priest,B,unique,red,mouse,D,shared,red,priest,yes
